idrisk,date,time,temperature,pressure,wind,humidity,weather,idname
266180,2017-06-13,18:47:44,8.6,1022,0,99,Fog,Zone 5
204754,2017-06-18,04:08:51,8.6,1022,0,99,Fog,Zone 4
302259,2017-06-15,11:46:59,8.6,1022,0,99,Fog,Zone 9
290104,2017-06-14,21:58:14,8.6,1022,0,99,Fog,Zone 2
272481,2017-06-14,01:56:44,8.6,1022,0,99,Fog,Zone 9
437410,2017-06-15,22:17:20,16,1013,18,93,Drizzle,Zone 5
352435,2017-06-17,20:48:29,16,1013,18,93,Drizzle,Zone 2
289829,2017-06-14,21:39:29,8.6,1022,0,99,Fog,Zone 6
274681,2017-06-14,04:26:44,8.6,1022,0,99,Fog,Zone 5
313126,2017-06-16,00:07:59,8.6,1022,0,99,Fog,Zone 5
226265,2017-06-11,21:25:59,8.6,1022,0,99,Fog,Zone 5
274153,2017-06-14,03:50:44,8.6,1022,0,99,Fog,Zone 4
221627,2017-06-18,23:19:21,8.6,1022,0,99,Fog,Zone 6
180202,2017-06-17,00:14:51,8.6,1022,0,99,Fog,Zone 5
282943,2017-06-14,13:49:59,8.6,1022,0,99,Fog,Zone 1
296461,2017-06-15,05:11:44,8.6,1022,0,99,Fog,Zone 9
273659,2017-06-14,03:16:59,8.6,1022,0,99,Fog,Zone 5
456968,2017-06-13,21:32:03,16,1013,18,93,Precipitation,Zone 5
535285,2017-06-17,14:32:03,16,1013,18,93,Precipitation,Zone 3
207383,2017-06-18,07:08:06,8.6,1022,0,99,Fog,Zone 2
271645,2017-06-14,00:59:44,8.6,1022,0,99,Fog,Zone 9
205018,2017-06-18,04:26:51,8.6,1022,0,99,Fog,Zone 7
274660,2017-06-14,04:25:14,8.6,1022,0,99,Fog,Zone 5
541489,2017-06-17,21:35:03,16,1013,18,93,Precipitation,Zone 5
287263,2017-06-14,18:44:44,8.6,1022,0,99,Fog,Zone 3
179262,2017-06-16,23:11:06,8.6,1022,0,99,Fog,Zone 5
228998,2017-06-12,00:31:59,8.6,1022,0,99,Fog,Zone 8
183909,2017-06-17,04:27:36,8.6,1022,0,99,Fog,Zone 2
155131,2017-06-15,19:45:36,16,1013,18,93,Rain,Zone 5
228724,2017-06-12,00:13:14,8.6,1022,0,99,Fog,Zone 8
227365,2017-06-11,22:40:59,8.6,1022,0,99,Fog,Zone 5
114211,2017-06-13,21:15:36,16,1013,18,93,Rain,Zone 5
71708,2017-06-11,20:57:36,8.6,1022,0,99,Fog,Zone 4
499475,2017-06-15,21:50:03,16,1013,18,93,Precipitation,Zone 2
116499,2017-06-13,23:51:36,16,1013,18,93,Rain,Zone 1
203313,2017-06-18,02:30:36,8.6,1022,0,99,Fog,Zone 5
281502,2017-06-14,12:11:44,8.6,1022,0,99,Fog,Zone 6
313991,2017-06-16,01:07:14,8.6,1022,0,99,Fog,Zone 8
277696,2017-06-14,07:52:14,8.6,1022,0,99,Fog,Zone 7
285682,2017-06-14,16:56:44,8.6,1022,0,99,Fog,Zone 6
370929,2017-06-12,18:44:20,16,1013,18,93,Drizzle,Zone 6
538708,2017-06-17,18:25:18,16,1013,18,93,Precipitation,Zone 4
540263,2017-06-17,20:11:03,16,1013,18,93,Precipitation,Zone 5
160948,2017-06-16,02:22:21,16,1013,18,93,Rain,Zone 5
288232,2017-06-14,19:50:44,8.6,1022,0,99,Fog,Zone 3
206932,2017-06-18,06:37:21,8.6,1022,0,99,Fog,Zone 2
249589,2017-06-12,23:55:59,8.6,1022,0,99,Fog,Zone 5
281117,2017-06-14,11:45:29,8.6,1022,0,99,Fog,Zone 6
218818,2017-06-18,20:08:06,8.6,1022,0,99,Fog,Zone 8
517427,2017-06-16,18:14:03,16,1013,18,93,Precipitation,Zone 7
287167,2017-06-14,18:37:59,8.6,1022,0,99,Fog,Zone 3
163951,2017-06-16,05:47:06,16,1013,18,93,Rain,Zone 8
299553,2017-06-15,08:42:29,8.6,1022,0,99,Fog,Zone 8
274065,2017-06-14,03:44:44,8.6,1022,0,99,Fog,Zone 4
540461,2017-06-17,20:24:33,16,1013,18,93,Precipitation,Zone 5
311739,2017-06-15,22:33:29,8.6,1022,0,99,Fog,Zone 8
542936,2017-06-17,23:13:18,16,1013,18,93,Precipitation,Zone 5
281920,2017-06-14,12:40:14,8.6,1022,0,99,Fog,Zone 1
498353,2017-06-15,20:33:33,16,1013,18,93,Precipitation,Zone 5
284912,2017-06-14,16:04:14,8.6,1022,0,99,Fog,Zone 6
163269,2017-06-16,05:00:36,16,1013,18,93,Rain,Zone 5
374732,2017-06-12,23:03:50,16,1013,18,93,Drizzle,Zone 8
69596,2017-06-11,18:33:36,8.6,1022,0,99,Fog,Zone 5
62720,2017-06-16,03:21:48,16,1012,20,98,Overcast,Zone 8
174810,2017-06-16,18:07:21,16,1013,18,93,Rain,Zone 9
312438,2017-06-15,23:21:29,8.6,1022,0,99,Fog,Zone 5
269752,2017-06-13,22:50:44,8.6,1022,0,99,Fog,Zone 6
287692,2017-06-14,19:13:59,8.6,1022,0,99,Fog,Zone 3
163871,2017-06-16,05:41:51,16,1013,18,93,Rain,Zone 9
538448,2017-06-17,18:07:18,16,1013,18,93,Precipitation,Zone 4
541605,2017-06-17,21:42:33,16,1013,18,93,Precipitation,Zone 5
253715,2017-06-13,04:37:14,8.6,1022,0,99,Fog,Zone 7
288792,2017-06-14,20:28:59,8.6,1022,0,99,Fog,Zone 5
312471,2017-06-15,23:23:44,8.6,1022,0,99,Fog,Zone 4
370219,2017-06-12,17:56:20,16,1013,18,93,Drizzle,Zone 6
225104,2017-06-19,03:16:21,8.6,1022,0,99,Fog,Zone 1
225456,2017-06-19,03:40:21,8.6,1022,0,99,Fog,Zone 1
60883,2017-06-16,01:16:33,16,1012,20,98,Overcast,Zone 8
175052,2017-06-16,18:23:51,16,1013,18,93,Rain,Zone 9
330098,2017-06-16,19:25:14,8.6,1022,0,99,Fog,Zone 2
246542,2017-06-12,20:28:14,8.6,1022,0,99,Fog,Zone 2
182776,2017-06-17,03:10:21,8.6,1022,0,99,Fog,Zone 2
135485,2017-06-14,21:26:06,16,1013,18,93,Rain,Zone 5
298189,2017-06-15,07:09:29,8.6,1022,0,99,Fog,Zone 5
275034,2017-06-14,04:50:44,8.6,1022,0,99,Fog,Zone 5
218272,2017-06-18,19:30:36,8.6,1022,0,99,Fog,Zone 8
203192,2017-06-18,02:22:21,8.6,1022,0,99,Fog,Zone 5
542188,2017-06-17,22:22:18,16,1013,18,93,Precipitation,Zone 5
288254,2017-06-14,19:52:14,8.6,1022,0,99,Fog,Zone 3
373239,2017-06-12,21:21:50,16,1013,18,93,Drizzle,Zone 6
170404,2017-06-16,13:07:21,16,1013,18,93,Rain,Zone 5
284362,2017-06-14,15:26:44,8.6,1022,0,99,Fog,Zone 6
529778,2017-06-17,08:16:18,16,1013,18,93,Precipitation,Zone 9
133593,2017-06-14,19:17:06,16,1013,18,93,Rain,Zone 6
275144,2017-06-14,04:58:14,8.6,1022,0,99,Fog,Zone 5
253319,2017-06-13,04:10:14,8.6,1022,0,99,Fog,Zone 7
454416,2017-06-13,18:38:03,16,1013,18,93,Precipitation,Zone 2
295295,2017-06-15,03:52:14,8.6,1022,0,99,Fog,Zone 6
133175,2017-06-14,18:48:36,16,1013,18,93,Rain,Zone 6
268384,2017-06-13,21:17:44,8.6,1022,0,99,Fog,Zone 6
62346,2017-06-16,02:56:18,16,1012,20,98,Overcast,Zone 8
331315,2017-06-16,20:48:29,16,1013,18,93,Drizzle,Zone 5
301225,2017-06-15,10:36:29,8.6,1022,0,99,Fog,Zone 5
529833,2017-06-17,08:20:03,16,1013,18,93,Precipitation,Zone 8
454284,2017-06-13,18:29:03,16,1013,18,93,Precipitation,Zone 1
375260,2017-06-12,23:39:50,16,1013,18,93,Drizzle,Zone 8
161454,2017-06-16,02:56:51,16,1013,18,93,Rain,Zone 5
247444,2017-06-12,21:29:44,8.6,1022,0,99,Fog,Zone 2
203863,2017-06-18,03:08:06,8.6,1022,0,99,Fog,Zone 8
218338,2017-06-18,19:35:06,8.6,1022,0,99,Fog,Zone 8
287365,2017-06-14,18:51:29,8.6,1022,0,99,Fog,Zone 3
137608,2017-06-14,23:50:51,16,1013,18,93,Rain,Zone 5
247180,2017-06-12,21:11:44,8.6,1022,0,99,Fog,Zone 2
311603,2017-06-15,22:24:29,8.6,1022,0,99,Fog,Zone 5
370984,2017-06-12,18:48:05,16,1013,18,93,Drizzle,Zone 6
279500,2017-06-14,09:55:14,8.6,1022,0,99,Fog,Zone 7
221762,2017-06-18,23:29:06,8.6,1022,0,99,Fog,Zone 6
157881,2017-06-15,22:53:06,16,1013,18,93,Rain,Zone 8
270056,2017-06-13,23:11:44,8.6,1022,0,99,Fog,Zone 6
163962,2017-06-16,05:47:51,16,1013,18,93,Rain,Zone 8
529753,2017-06-17,08:14:48,16,1013,18,93,Precipitation,Zone 8
300334,2017-06-15,09:35:44,8.6,1022,0,99,Fog,Zone 5
543354,2017-06-17,23:41:48,16,1013,18,93,Precipitation,Zone 5
289276,2017-06-14,21:01:59,8.6,1022,0,99,Fog,Zone 6
200899,2017-06-17,23:46:21,8.6,1022,0,99,Fog,Zone 5
287024,2017-06-14,18:28:14,8.6,1022,0,99,Fog,Zone 3
267460,2017-06-13,20:14:44,8.6,1022,0,99,Fog,Zone 6
285990,2017-06-14,17:17:44,8.6,1022,0,99,Fog,Zone 6
163343,2017-06-16,05:05:51,16,1013,18,93,Rain,Zone 9
163181,2017-06-16,04:54:36,16,1013,18,93,Rain,Zone 5
66048,2017-06-11,19:09:35,16,1013,18,93,Rain,Zone 5
179024,2017-06-16,22:54:36,8.6,1022,0,99,Fog,Zone 5
540483,2017-06-17,20:26:03,16,1013,18,93,Precipitation,Zone 5
180213,2017-06-17,00:15:36,8.6,1022,0,99,Fog,Zone 5
163093,2017-06-16,04:48:36,16,1013,18,93,Rain,Zone 5
135397,2017-06-14,21:20:06,16,1013,18,93,Rain,Zone 5
273780,2017-06-14,03:25:14,8.6,1022,0,99,Fog,Zone 4
170888,2017-06-16,13:40:21,16,1013,18,93,Rain,Zone 8
477043,2017-06-14,20:20:48,16,1013,18,93,Precipitation,Zone 5
289222,2017-06-14,20:58:14,8.6,1022,0,99,Fog,Zone 6
217801,2017-06-18,18:58:21,8.6,1022,0,99,Fog,Zone 8
59827,2017-06-16,00:04:33,16,1012,20,98,Overcast,Zone 5
161608,2017-06-16,03:07:21,16,1013,18,93,Rain,Zone 5
371407,2017-06-12,19:17:20,16,1013,18,93,Drizzle,Zone 6
244459,2017-06-12,18:06:29,8.6,1022,0,99,Fog,Zone 2
182281,2017-06-17,02:36:36,8.6,1022,0,99,Fog,Zone 2
252549,2017-06-13,03:17:44,8.6,1022,0,99,Fog,Zone 5
288624,2017-06-14,20:17:44,8.6,1022,0,99,Fog,Zone 6
218774,2017-06-18,20:05:06,8.6,1022,0,99,Fog,Zone 8
156539,2017-06-15,21:21:36,16,1013,18,93,Rain,Zone 5
174920,2017-06-16,18:14:51,16,1013,18,93,Rain,Zone 9
201344,2017-06-18,00:16:21,8.6,1022,0,99,Fog,Zone 5
61653,2017-06-16,02:09:03,16,1012,20,98,Overcast,Zone 8
299124,2017-06-15,08:13:14,8.6,1022,0,99,Fog,Zone 8
182512,2017-06-17,02:52:21,8.6,1022,0,99,Fog,Zone 2
156110,2017-06-15,20:52:21,16,1013,18,93,Rain,Zone 5
228734,2017-06-12,00:13:59,8.6,1022,0,99,Fog,Zone 8
223564,2017-06-19,01:31:21,8.6,1022,0,99,Fog,Zone 5
244503,2017-06-12,18:09:29,8.6,1022,0,99,Fog,Zone 2
227523,2017-06-11,22:51:29,8.6,1022,0,99,Fog,Zone 5
373525,2017-06-12,21:41:20,16,1013,18,93,Drizzle,Zone 6
70971,2017-06-11,20:07:21,8.6,1022,0,99,Fog,Zone 4
284901,2017-06-14,16:03:29,8.6,1022,0,99,Fog,Zone 6
202004,2017-06-18,01:01:21,8.6,1022,0,99,Fog,Zone 5
539075,2017-06-17,18:50:03,16,1013,18,93,Precipitation,Zone 4
221088,2017-06-18,22:42:36,8.6,1022,0,99,Fog,Zone 3
543079,2017-06-17,23:23:03,16,1013,18,93,Precipitation,Zone 2
539383,2017-06-17,19:11:03,16,1013,18,93,Precipitation,Zone 4
288914,2017-06-14,20:37:14,8.6,1022,0,99,Fog,Zone 6
288980,2017-06-14,20:41:44,8.6,1022,0,99,Fog,Zone 5
539845,2017-06-17,19:42:33,16,1013,18,93,Precipitation,Zone 4
372062,2017-06-12,20:01:35,16,1013,18,93,Drizzle,Zone 5
269818,2017-06-13,22:55:14,8.6,1022,0,99,Fog,Zone 3
301643,2017-06-15,11:04:59,8.6,1022,0,99,Fog,Zone 5
417305,2017-06-14,23:26:20,16,1013,18,93,Drizzle,Zone 3
284483,2017-06-14,15:34:59,8.6,1022,0,99,Fog,Zone 6
287453,2017-06-14,18:57:29,8.6,1022,0,99,Fog,Zone 3
541885,2017-06-17,22:02:03,16,1013,18,93,Precipitation,Zone 5
95343,2017-06-12,23:49:21,16,1013,18,93,Rain,Zone 5
543295,2017-06-17,23:38:03,16,1013,18,93,Precipitation,Zone 5
161630,2017-06-16,03:08:51,16,1013,18,93,Rain,Zone 5
530229,2017-06-17,08:47:03,16,1013,18,93,Precipitation,Zone 8
134781,2017-06-14,20:38:06,16,1013,18,93,Rain,Zone 2
479727,2017-06-14,23:23:48,16,1013,18,93,Precipitation,Zone 2
60311,2017-06-16,00:37:33,16,1012,20,98,Overcast,Zone 5
371655,2017-06-12,19:33:50,16,1013,18,93,Drizzle,Zone 6
59794,2017-06-16,00:02:18,16,1012,20,98,Overcast,Zone 5
73424,2017-06-11,22:54:36,8.6,1022,0,99,Fog,Zone 3
437054,2017-06-15,21:53:20,16,1013,18,93,Drizzle,Zone 5
137663,2017-06-14,23:54:36,16,1013,18,93,Rain,Zone 2
476559,2017-06-14,19:47:48,16,1013,18,93,Precipitation,Zone 5
156638,2017-06-15,21:28:21,16,1013,18,93,Rain,Zone 5
157009,2017-06-15,21:53:51,16,1013,18,93,Rain,Zone 4
332503,2017-06-16,22:09:29,16,1013,18,93,Drizzle,Zone 9
272548,2017-06-14,23:59:44,8.6,1022,0,99,Fog,Zone 5
311536,2017-06-15,22:19:59,8.6,1022,0,99,Fog,Zone 5
61048,2017-06-16,01:27:48,16,1012,20,98,Overcast,Zone 8
297099,2017-06-15,05:55:14,8.6,1022,0,99,Fog,Zone 9
226709,2017-06-11,21:55:59,8.6,1022,0,99,Fog,Zone 5
115047,2017-06-13,22:12:36,16,1013,18,93,Rain,Zone 5
287541,2017-06-14,19:03:29,8.6,1022,0,99,Fog,Zone 3
288484,2017-06-14,20:07:59,8.6,1022,0,99,Fog,Zone 6
542067,2017-06-17,22:14:03,16,1013,18,93,Precipitation,Zone 5
477527,2017-06-14,20:53:48,16,1013,18,93,Precipitation,Zone 5
541810,2017-06-17,21:56:48,16,1013,18,93,Precipitation,Zone 5
313148,2017-06-16,00:09:29,8.6,1022,0,99,Fog,Zone 5
134429,2017-06-14,20:14:06,16,1013,18,93,Rain,Zone 2
281260,2017-06-14,11:55:14,8.6,1022,0,99,Fog,Zone 6
161509,2017-06-16,03:00:36,16,1013,18,93,Rain,Zone 2
73101,2017-06-11,22:32:51,8.6,1022,0,99,Fog,Zone 3
71752,2017-06-11,21:00:36,8.6,1022,0,99,Fog,Zone 4
534185,2017-06-17,13:17:03,16,1013,18,93,Precipitation,Zone 4
301808,2017-06-15,11:16:14,8.6,1022,0,99,Fog,Zone 8
70509,2017-06-11,19:35:51,8.6,1022,0,99,Fog,Zone 5
252175,2017-06-13,02:52:14,8.6,1022,0,99,Fog,Zone 5
287860,2017-06-14,19:25:14,8.6,1022,0,99,Fog,Zone 3
220574,2017-06-18,22:08:06,8.6,1022,0,99,Fog,Zone 3
175668,2017-06-16,19:05:51,16,1013,18,93,Rain,Zone 9
73688,2017-06-11,23:12:36,8.6,1022,0,99,Fog,Zone 2
136893,2017-06-14,23:02:06,16,1013,18,93,Rain,Zone 8
284626,2017-06-14,15:44:44,8.6,1022,0,99,Fog,Zone 5
251493,2017-06-13,02:05:44,8.6,1022,0,99,Fog,Zone 5
498537,2017-06-15,20:46:18,16,1013,18,93,Precipitation,Zone 5
535505,2017-06-17,14:47:03,16,1013,18,93,Precipitation,Zone 3
303535,2017-06-15,13:13:59,8.6,1022,0,99,Fog,Zone 9
530570,2017-06-17,09:10:18,16,1013,18,93,Precipitation,Zone 8
62841,2017-06-16,03:30:03,16,1012,20,98,Overcast,Zone 8
218767,2017-06-18,20:04:21,8.6,1022,0,99,Fog,Zone 8
396545,2017-06-13,23:51:05,16,1013,18,93,Drizzle,Zone 5
274726,2017-06-14,04:29:44,8.6,1022,0,99,Fog,Zone 5
252747,2017-06-13,03:31:14,8.6,1022,0,99,Fog,Zone 5
178276,2017-06-16,22:03:36,8.6,1022,0,99,Fog,Zone 5
275177,2017-06-14,05:00:29,8.6,1022,0,99,Fog,Zone 5
331535,2017-06-16,21:03:29,16,1013,18,93,Drizzle,Zone 5
62269,2017-06-16,02:51:03,16,1012,20,98,Overcast,Zone 8
61235,2017-06-16,01:40:33,16,1012,20,98,Overcast,Zone 9
65916,2017-06-11,19:00:35,16,1013,18,93,Rain,Zone 5
156649,2017-06-15,21:29:06,16,1013,18,93,Rain,Zone 5
304272,2017-06-15,14:04:14,8.6,1022,0,99,Fog,Zone 9
434770,2017-06-15,19:17:20,16,1013,18,93,Drizzle,Zone 8
249347,2017-06-12,23:39:29,8.6,1022,0,99,Fog,Zone 5
60575,2017-06-16,00:55:33,16,1012,20,98,Overcast,Zone 9
289210,2017-06-14,20:57:29,8.6,1022,0,99,Fog,Zone 5
287748,2017-06-14,19:17:44,8.6,1022,0,99,Fog,Zone 3
541429,2017-06-17,21:30:33,16,1013,18,93,Precipitation,Zone 5
285275,2017-06-14,16:28:59,8.6,1022,0,99,Fog,Zone 6
303216,2017-06-15,12:52:14,8.6,1022,0,99,Fog,Zone 9
231880,2017-06-12,03:48:29,8.6,1022,0,99,Fog,Zone 5
179035,2017-06-16,22:55:21,8.6,1022,0,99,Fog,Zone 5
476867,2017-06-14,20:08:48,16,1013,18,93,Precipitation,Zone 5
227116,2017-06-11,22:23:44,8.6,1022,0,99,Fog,Zone 2
204259,2017-06-18,03:35:06,8.6,1022,0,99,Fog,Zone 5
182622,2017-06-17,02:59:51,8.6,1022,0,99,Fog,Zone 2
533525,2017-06-17,12:32:03,16,1013,18,93,Precipitation,Zone 4
180763,2017-06-17,00:53:06,8.6,1022,0,99,Fog,Zone 5
223619,2017-06-19,01:35:06,8.6,1022,0,99,Fog,Zone 5
373543,2017-06-12,21:42:50,16,1013,18,93,Drizzle,Zone 6
137487,2017-06-14,23:42:36,16,1013,18,93,Rain,Zone 4
290310,2017-06-14,22:12:29,8.6,1022,0,99,Fog,Zone 2
183645,2017-06-17,04:09:36,8.6,1022,0,99,Fog,Zone 2
276046,2017-06-14,05:59:44,8.6,1022,0,99,Fog,Zone 5
312669,2017-06-15,23:37:14,8.6,1022,0,99,Fog,Zone 4
60927,2017-06-16,01:19:33,16,1012,20,98,Overcast,Zone 8
539119,2017-06-17,18:53:03,16,1013,18,93,Precipitation,Zone 4
539126,2017-06-17,18:53:48,16,1013,18,93,Precipitation,Zone 4
268850,2017-06-13,21:49:14,8.6,1022,0,99,Fog,Zone 6
70872,2017-06-11,20:00:36,8.6,1022,0,99,Fog,Zone 4
155821,2017-06-15,20:32:51,16,1013,18,93,Rain,Zone 5
312933,2017-06-15,23:55:14,8.6,1022,0,99,Fog,Zone 8
311613,2017-06-15,22:25:14,8.6,1022,0,99,Fog,Zone 5
282877,2017-06-14,13:45:29,8.6,1022,0,99,Fog,Zone 1
161802,2017-06-16,03:20:51,16,1013,18,93,Rain,Zone 5
73633,2017-06-11,23:08:51,8.6,1022,0,99,Fog,Zone 2
207372,2017-06-18,07:07:21,8.6,1022,0,99,Fog,Zone 2
539357,2017-06-17,19:09:33,16,1013,18,93,Precipitation,Zone 7
245134,2017-06-12,18:52:14,8.6,1022,0,99,Fog,Zone 2
225840,2017-06-11,20:56:44,8.6,1022,0,99,Fog,Zone 5
70542,2017-06-11,19:38:06,8.6,1022,0,99,Fog,Zone 2
180048,2017-06-17,00:04:21,8.6,1022,0,99,Fog,Zone 5
114200,2017-06-13,21:14:51,16,1013,18,93,Rain,Zone 5
91603,2017-06-12,19:34:21,16,1013,18,93,Rain,Zone 3
281073,2017-06-14,11:42:29,8.6,1022,0,99,Fog,Zone 6
351159,2017-06-17,19:21:29,16,1013,18,93,Drizzle,Zone 2
164512,2017-06-16,06:25:21,16,1013,18,93,Rain,Zone 8
268160,2017-06-13,21:02:44,8.6,1022,0,99,Fog,Zone 6
219801,2017-06-18,21:14:51,8.6,1022,0,99,Fog,Zone 9
225776,2017-06-11,20:52:14,8.6,1022,0,99,Fog,Zone 5
542492,2017-06-17,22:43:18,16,1013,18,93,Precipitation,Zone 5
312025,2017-06-15,22:52:59,8.6,1022,0,99,Fog,Zone 5
115256,2017-06-13,22:26:51,16,1013,18,93,Rain,Zone 4
352039,2017-06-17,20:21:29,16,1013,18,93,Drizzle,Zone 5
92835,2017-06-12,20:58:21,16,1013,18,93,Rain,Zone 3
329702,2017-06-16,18:58:14,8.6,1022,0,99,Fog,Zone 2
207119,2017-06-18,06:50:06,8.6,1022,0,99,Fog,Zone 2
538459,2017-06-17,18:08:03,16,1013,18,93,Precipitation,Zone 4
287472,2017-06-14,18:58:59,8.6,1022,0,99,Fog,Zone 3
282987,2017-06-14,13:52:59,8.6,1022,0,99,Fog,Zone 1
436570,2017-06-15,21:20:20,16,1013,18,93,Drizzle,Zone 6
60938,2017-06-16,01:20:18,16,1012,20,98,Overcast,Zone 8
114277,2017-06-13,21:20:06,16,1013,18,93,Rain,Zone 5
115869,2017-06-13,23:08:51,16,1013,18,93,Rain,Zone 1
273131,2017-06-14,02:40:59,8.6,1022,0,99,Fog,Zone 2
530885,2017-06-17,09:32:03,16,1013,18,93,Precipitation,Zone 5
302556,2017-06-15,12:07:14,8.6,1022,0,99,Fog,Zone 9
224730,2017-06-19,02:50:51,8.6,1022,0,99,Fog,Zone 2
183007,2017-06-17,03:26:06,8.6,1022,0,99,Fog,Zone 2
93891,2017-06-12,22:10:21,16,1013,18,93,Rain,Zone 6
155384,2017-06-15,20:02:51,16,1013,18,93,Rain,Zone 5
162620,2017-06-16,04:16:21,16,1013,18,93,Rain,Zone 6
204710,2017-06-18,04:05:51,8.6,1022,0,99,Fog,Zone 4
201068,2017-06-17,23:57:36,8.6,1022,0,99,Fog,Zone 4
287098,2017-06-14,18:33:29,8.6,1022,0,99,Fog,Zone 3
459124,2017-06-13,23:59:03,16,1013,18,93,Precipitation,Zone 2
266320,2017-06-13,18:56:44,8.6,1022,0,99,Fog,Zone 5
290038,2017-06-14,21:53:44,8.6,1022,0,99,Fog,Zone 3
157892,2017-06-15,22:53:51,16,1013,18,93,Rain,Zone 8
373294,2017-06-12,21:25:35,16,1013,18,93,Drizzle,Zone 6
269730,2017-06-13,22:49:14,8.6,1022,0,99,Fog,Zone 6
69574,2017-06-11,18:32:06,8.6,1022,0,99,Fog,Zone 5
166620,2017-06-16,08:49:21,16,1013,18,93,Rain,Zone 9
206206,2017-06-18,05:47:51,8.6,1022,0,99,Fog,Zone 2
530193,2017-06-17,08:44:48,16,1013,18,93,Precipitation,Zone 9
286914,2017-06-14,18:20:44,8.6,1022,0,99,Fog,Zone 3
182930,2017-06-17,03:20:51,8.6,1022,0,99,Fog,Zone 2
289331,2017-06-14,21:05:44,8.6,1022,0,99,Fog,Zone 6
273405,2017-06-14,02:59:44,8.6,1022,0,99,Fog,Zone 2
163522,2017-06-16,05:17:51,16,1013,18,93,Rain,Zone 9
538877,2017-06-17,18:36:33,16,1013,18,93,Precipitation,Zone 4
229516,2017-06-12,01:07:14,8.6,1022,0,99,Fog,Zone 8
202741,2017-06-18,01:51:36,8.6,1022,0,99,Fog,Zone 5
274440,2017-06-14,04:10:14,8.6,1022,0,99,Fog,Zone 5
285924,2017-06-14,17:13:14,8.6,1022,0,99,Fog,Zone 6
248331,2017-06-12,22:30:29,8.6,1022,0,99,Fog,Zone 2
302732,2017-06-15,12:19:14,8.6,1022,0,99,Fog,Zone 9
114915,2017-06-13,22:03:36,16,1013,18,93,Rain,Zone 5
293997,2017-06-15,02:23:44,8.6,1022,0,99,Fog,Zone 8
274197,2017-06-14,03:53:44,8.6,1022,0,99,Fog,Zone 4
280160,2017-06-14,10:40:14,8.6,1022,0,99,Fog,Zone 6
371871,2017-06-12,19:48:50,16,1013,18,93,Drizzle,Zone 6
267640,2017-06-13,20:26:44,8.6,1022,0,99,Fog,Zone 6
300697,2017-06-15,10:00:29,8.6,1022,0,99,Fog,Zone 2
114596,2017-06-13,21:41:51,16,1013,18,93,Rain,Zone 5
288564,2017-06-14,20:13:14,8.6,1022,0,99,Fog,Zone 6
370720,2017-06-12,18:30:05,16,1013,18,93,Drizzle,Zone 6
268058,2017-06-13,20:55:14,8.6,1022,0,99,Fog,Zone 9
115674,2017-06-13,22:55:21,16,1013,18,93,Rain,Zone 4
267178,2017-06-13,19:55:14,8.6,1022,0,99,Fog,Zone 6
538932,2017-06-17,18:40:18,16,1013,18,93,Precipitation,Zone 4
433714,2017-06-15,18:05:20,16,1013,18,93,Drizzle,Zone 8
533965,2017-06-17,13:02:03,16,1013,18,93,Precipitation,Zone 4
540582,2017-06-17,20:32:48,16,1013,18,93,Precipitation,Zone 2
244518,2017-06-12,18:10:14,8.6,1022,0,99,Fog,Zone 2
204897,2017-06-18,04:18:36,8.6,1022,0,99,Fog,Zone 7
311789,2017-06-15,22:37:14,8.6,1022,0,99,Fog,Zone 5
227849,2017-06-11,23:13:59,8.6,1022,0,99,Fog,Zone 5
226705,2017-06-11,21:55:59,8.6,1022,0,99,Fog,Zone 5
273141,2017-06-14,02:41:44,8.6,1022,0,99,Fog,Zone 2
288319,2017-06-14,19:56:44,8.6,1022,0,99,Fog,Zone 3
200496,2017-06-17,23:18:36,8.6,1022,0,99,Fog,Zone 2
218470,2017-06-18,19:44:06,8.6,1022,0,99,Fog,Zone 8
299190,2017-06-15,08:17:44,8.6,1022,0,99,Fog,Zone 8
247935,2017-06-12,22:03:29,8.6,1022,0,99,Fog,Zone 2
229713,2017-06-12,01:20:44,8.6,1022,0,99,Fog,Zone 8
271535,2017-06-14,00:52:14,8.6,1022,0,99,Fog,Zone 9
542008,2017-06-17,22:10:18,16,1013,18,93,Precipitation,Zone 5
247686,2017-06-12,21:46:14,8.6,1022,0,99,Fog,Zone 2
539823,2017-06-17,19:41:03,16,1013,18,93,Precipitation,Zone 4
283603,2017-06-14,14:34:59,8.6,1022,0,99,Fog,Zone 3
270853,2017-06-14,00:05:44,8.6,1022,0,99,Fog,Zone 9
531237,2017-06-17,09:56:03,16,1013,18,93,Precipitation,Zone 8
274374,2017-06-14,04:05:44,8.6,1022,0,99,Fog,Zone 5
281436,2017-06-14,12:07:14,8.6,1022,0,99,Fog,Zone 6
542012,2017-06-17,22:10:18,16,1013,18,93,Precipitation,Zone 5
282437,2017-06-14,13:15:29,8.6,1022,0,99,Fog,Zone 1
184349,2017-06-17,04:57:36,8.6,1022,0,99,Fog,Zone 2
498980,2017-06-15,21:16:18,16,1013,18,93,Precipitation,Zone 2
540831,2017-06-17,20:50:03,16,1013,18,93,Precipitation,Zone 2
533217,2017-06-17,12:11:03,16,1013,18,93,Precipitation,Zone 4
329654,2017-06-16,18:55:14,8.6,1022,0,99,Fog,Zone 2
330208,2017-06-16,19:32:44,8.6,1022,0,99,Fog,Zone 2
137553,2017-06-14,23:47:06,16,1013,18,93,Rain,Zone 5
